TimeID,Value
10176,02:49:35
10177,02:49:36
10178,02:49:37
10179,02:49:38
10180,02:49:39
10181,02:49:40
10182,02:49:41
10183,02:49:42
10184,02:49:43
10185,02:49:44
10186,02:49:45
10187,02:49:46
10188,02:49:47
10189,02:49:48
10190,02:49:49
10191,02:49:50
10192,02:49:51
10193,02:49:52
10194,02:49:53
10195,02:49:54
10196,02:49:55
10197,02:49:56
10198,02:49:57
10199,02:49:58
10200,02:49:59
10201,02:50:00
10202,02:50:01
10203,02:50:02
10204,02:50:03
10205,02:50:04
10206,02:50:05
10207,02:50:06
10208,02:50:07
10209,02:50:08
10210,02:50:09
10211,02:50:10
10212,02:50:11
10213,02:50:12
10214,02:50:13
10215,02:50:14
10216,02:50:15
10217,02:50:16
10218,02:50:17
10219,02:50:18
10220,02:50:19
10221,02:50:20
10222,02:50:21
10223,02:50:22
10224,02:50:23
10225,02:50:24
10226,02:50:25
10227,02:50:26
10228,02:50:27
10229,02:50:28
10230,02:50:29
10231,02:50:30
10232,02:50:31
10233,02:50:32
10234,02:50:33
10235,02:50:34
10236,02:50:35
10237,02:50:36
10238,02:50:37
10239,02:50:38
10240,02:50:39
10241,02:50:40
10242,02:50:41
10243,02:50:42
10244,02:50:43
10245,02:50:44
10246,02:50:45
10247,02:50:46
10248,02:50:47
10249,02:50:48
10250,02:50:49
10251,02:50:50
10252,02:50:51
10253,02:50:52
10254,02:50:53
10255,02:50:54
10256,02:50:55
10257,02:50:56
10258,02:50:57
10259,02:50:58
10260,02:50:59
10261,02:51:00
10262,02:51:01
10263,02:51:02
10264,02:51:03
10265,02:51:04
10266,02:51:05
10267,02:51:06
10268,02:51:07
10269,02:51:08
10270,02:51:09
10271,02:51:10
10272,02:51:11
10273,02:51:12
10274,02:51:13
10275,02:51:14
10276,02:51:15
10277,02:51:16
10278,02:51:17
10279,02:51:18
10280,02:51:19
10281,02:51:20
10282,02:51:21
10283,02:51:22
10284,02:51:23
10285,02:51:24
10286,02:51:25
10287,02:51:26
10288,02:51:27
10289,02:51:28
10290,02:51:29
10291,02:51:30
10292,02:51:31
10293,02:51:32
10294,02:51:33
10295,02:51:34
10296,02:51:35
10297,02:51:36
10298,02:51:37
10299,02:51:38
10300,02:51:39
10301,02:51:40
10302,02:51:41
10303,02:51:42
10304,02:51:43
10305,02:51:44
10306,02:51:45
10307,02:51:46
10308,02:51:47
10309,02:51:48
10310,02:51:49
10311,02:51:50
10312,02:51:51
10313,02:51:52
10314,02:51:53
10315,02:51:54
10316,02:51:55
10317,02:51:56
10318,02:51:57
10319,02:51:58
10320,02:51:59
10321,02:52:00
10322,02:52:01
10323,02:52:02
10324,02:52:03
10325,02:52:04
10326,02:52:05
10327,02:52:06
10328,02:52:07
10329,02:52:08
10330,02:52:09
10331,02:52:10
10332,02:52:11
10333,02:52:12
10334,02:52:13
10335,02:52:14
10336,02:52:15
10337,02:52:16
10338,02:52:17
10339,02:52:18
10340,02:52:19
10341,02:52:20
10342,02:52:21
10343,02:52:22
10344,02:52:23
10345,02:52:24
10346,02:52:25
10347,02:52:26
10348,02:52:27
10349,02:52:28
10350,02:52:29
10351,02:52:30
10352,02:52:31
10353,02:52:32
10354,02:52:33
10355,02:52:34
10356,02:52:35
10357,02:52:36
10358,02:52:37
10359,02:52:38
10360,02:52:39
10361,02:52:40
10362,02:52:41
10363,02:52:42
10364,02:52:43
10365,02:52:44
10366,02:52:45
10367,02:52:46
10368,02:52:47
10369,02:52:48
10370,02:52:49
10371,02:52:50
10372,02:52:51
10373,02:52:52
10374,02:52:53
10375,02:52:54
10376,02:52:55
10377,02:52:56
10378,02:52:57
10379,02:52:58
10380,02:52:59
10381,02:53:00
10382,02:53:01
10383,02:53:02
10384,02:53:03
10385,02:53:04
10386,02:53:05
10387,02:53:06
10388,02:53:07
10389,02:53:08
10390,02:53:09
10391,02:53:10
10392,02:53:11
10393,02:53:12
10394,02:53:13
10395,02:53:14
10396,02:53:15
10397,02:53:16
10398,02:53:17
10399,02:53:18
10400,02:53:19
10401,02:53:20
10402,02:53:21
10403,02:53:22
10404,02:53:23
10405,02:53:24
10406,02:53:25
10407,02:53:26
10408,02:53:27
10409,02:53:28
10410,02:53:29
10411,02:53:30
10412,02:53:31
10413,02:53:32
10414,02:53:33
10415,02:53:34
10416,02:53:35
10417,02:53:36
10418,02:53:37
10419,02:53:38
10420,02:53:39
10421,02:53:40
10422,02:53:41
10423,02:53:42
10424,02:53:43
10425,02:53:44
10426,02:53:45
10427,02:53:46
10428,02:53:47
10429,02:53:48
10430,02:53:49
10431,02:53:50
10432,02:53:51
10433,02:53:52
10434,02:53:53
10435,02:53:54
10436,02:53:55
10437,02:53:56
10438,02:53:57
10439,02:53:58
10440,02:53:59
10441,02:54:00
10442,02:54:01
10443,02:54:02
10444,02:54:03
10445,02:54:04
10446,02:54:05
10447,02:54:06
10448,02:54:07
10449,02:54:08
10450,02:54:09
10451,02:54:10
10452,02:54:11
10453,02:54:12
10454,02:54:13
10455,02:54:14
10456,02:54:15
10457,02:54:16
10458,02:54:17
10459,02:54:18
10460,02:54:19
10461,02:54:20
10462,02:54:21
10463,02:54:22
10464,02:54:23
10465,02:54:24
10466,02:54:25
10467,02:54:26
10468,02:54:27
10469,02:54:28
10470,02:54:29
10471,02:54:30
10472,02:54:31
10473,02:54:32
10474,02:54:33
10475,02:54:34
10476,02:54:35
10477,02:54:36
10478,02:54:37
10479,02:54:38
10480,02:54:39
10481,02:54:40
10482,02:54:41
10483,02:54:42
10484,02:54:43
10485,02:54:44
10486,02:54:45
10487,02:54:46
10488,02:54:47
10489,02:54:48
10490,02:54:49
10491,02:54:50
10492,02:54:51
10493,02:54:52
10494,02:54:53
10495,02:54:54
10496,02:54:55
10497,02:54:56
10498,02:54:57
10499,02:54:58
10500,02:54:59
10501,02:55:00
10502,02:55:01
10503,02:55:02
10504,02:55:03
10505,02:55:04
10506,02:55:05
10507,02:55:06
10508,02:55:07
10509,02:55:08
10510,02:55:09
10511,02:55:10
10512,02:55:11
10513,02:55:12
10514,02:55:13
10515,02:55:14
10516,02:55:15
10517,02:55:16
10518,02:55:17
10519,02:55:18
10520,02:55:19
10521,02:55:20
10522,02:55:21
10523,02:55:22
10524,02:55:23
10525,02:55:24
10526,02:55:25
10527,02:55:26
10528,02:55:27
10529,02:55:28
10530,02:55:29
10531,02:55:30
10532,02:55:31
10533,02:55:32
10534,02:55:33
10535,02:55:34
10536,02:55:35
10537,02:55:36
10538,02:55:37
10539,02:55:38
10540,02:55:39
10541,02:55:40
10542,02:55:41
10543,02:55:42
10544,02:55:43
10545,02:55:44
10546,02:55:45
10547,02:55:46
10548,02:55:47
10549,02:55:48
10550,02:55:49
10551,02:55:50
10552,02:55:51
10553,02:55:52
10554,02:55:53
10555,02:55:54
10556,02:55:55
10557,02:55:56
10558,02:55:57
10559,02:55:58
10560,02:55:59
10561,02:56:00
10562,02:56:01
10563,02:56:02
10564,02:56:03
10565,02:56:04
10566,02:56:05
10567,02:56:06
10568,02:56:07
10569,02:56:08
10570,02:56:09
10571,02:56:10
10572,02:56:11
10573,02:56:12
10574,02:56:13
10575,02:56:14
10576,02:56:15
10577,02:56:16
10578,02:56:17
10579,02:56:18
10580,02:56:19
10581,02:56:20
10582,02:56:21
10583,02:56:22
10584,02:56:23
10585,02:56:24
10586,02:56:25
10587,02:56:26
10588,02:56:27
10589,02:56:28
10590,02:56:29
10591,02:56:30
10592,02:56:31
10593,02:56:32
10594,02:56:33
10595,02:56:34
10596,02:56:35
10597,02:56:36
10598,02:56:37
10599,02:56:38
10600,02:56:39
10601,02:56:40
10602,02:56:41
10603,02:56:42
10604,02:56:43
10605,02:56:44
10606,02:56:45
10607,02:56:46
10608,02:56:47
10609,02:56:48
10610,02:56:49
10611,02:56:50
10612,02:56:51
10613,02:56:52
10614,02:56:53
10615,02:56:54
10616,02:56:55
10617,02:56:56
10618,02:56:57
10619,02:56:58
10620,02:56:59
10621,02:57:00
10622,02:57:01
10623,02:57:02
10624,02:57:03
10625,02:57:04
10626,02:57:05
10627,02:57:06
10628,02:57:07
10629,02:57:08
10630,02:57:09
10631,02:57:10
10632,02:57:11
10633,02:57:12
10634,02:57:13
10635,02:57:14
10636,02:57:15
10637,02:57:16
10638,02:57:17
10639,02:57:18
10640,02:57:19
10641,02:57:20
10642,02:57:21
10643,02:57:22
10644,02:57:23
10645,02:57:24
10646,02:57:25
10647,02:57:26
10648,02:57:27
10649,02:57:28
10650,02:57:29
10651,02:57:30
10652,02:57:31
10653,02:57:32
10654,02:57:33
10655,02:57:34
10656,02:57:35
10657,02:57:36
10658,02:57:37
10659,02:57:38
10660,02:57:39
10661,02:57:40
10662,02:57:41
10663,02:57:42
10664,02:57:43
10665,02:57:44
10666,02:57:45
10667,02:57:46
10668,02:57:47
10669,02:57:48
10670,02:57:49
10671,02:57:50
10672,02:57:51
10673,02:57:52
10674,02:57:53
10675,02:57:54
10676,02:57:55
10677,02:57:56
10678,02:57:57
10679,02:57:58
10680,02:57:59
10681,02:58:00
10682,02:58:01
10683,02:58:02
10684,02:58:03
10685,02:58:04
10686,02:58:05
10687,02:58:06
10688,02:58:07
10689,02:58:08
10690,02:58:09
10691,02:58:10
10692,02:58:11
10693,02:58:12
10694,02:58:13
10695,02:58:14
10696,02:58:15
10697,02:58:16
10698,02:58:17
10699,02:58:18
10700,02:58:19
10701,02:58:20
10702,02:58:21
10703,02:58:22
10704,02:58:23
10705,02:58:24
10706,02:58:25
10707,02:58:26
10708,02:58:27
10709,02:58:28
10710,02:58:29
10711,02:58:30
10712,02:58:31
10713,02:58:32
10714,02:58:33
10715,02:58:34
10716,02:58:35
10717,02:58:36
10718,02:58:37
10719,02:58:38
10720,02:58:39
10721,02:58:40
10722,02:58:41
10723,02:58:42
10724,02:58:43
10725,02:58:44
10726,02:58:45
10727,02:58:46
10728,02:58:47
10729,02:58:48
10730,02:58:49
10731,02:58:50
10732,02:58:51
10733,02:58:52
10734,02:58:53
10735,02:58:54
10736,02:58:55
10737,02:58:56
10738,02:58:57
10739,02:58:58
10740,02:58:59
10741,02:59:00
10742,02:59:01
10743,02:59:02
10744,02:59:03
10745,02:59:04
10746,02:59:05
10747,02:59:06
10748,02:59:07
10749,02:59:08
10750,02:59:09
10751,02:59:10
10752,02:59:11
10753,02:59:12
10754,02:59:13
10755,02:59:14
10756,02:59:15
10757,02:59:16
10758,02:59:17
10759,02:59:18
10760,02:59:19
10761,02:59:20
10762,02:59:21
10763,02:59:22
10764,02:59:23
10765,02:59:24
10766,02:59:25
10767,02:59:26
10768,02:59:27
10769,02:59:28
10770,02:59:29
10771,02:59:30
10772,02:59:31
10773,02:59:32
10774,02:59:33
10775,02:59:34
10776,02:59:35
10777,02:59:36
10778,02:59:37
10779,02:59:38
10780,02:59:39
10781,02:59:40
10782,02:59:41
10783,02:59:42
10784,02:59:43
10785,02:59:44
10786,02:59:45
10787,02:59:46
10788,02:59:47
10789,02:59:48
10790,02:59:49
10791,02:59:50
10792,02:59:51
10793,02:59:52
10794,02:59:53
10795,02:59:54
10796,02:59:55
10797,02:59:56
10798,02:59:57
10799,02:59:58
10800,02:59:59
10801,03:00:00
10802,03:00:01
10803,03:00:02
10804,03:00:03
10805,03:00:04
10806,03:00:05
10807,03:00:06
10808,03:00:07
10809,03:00:08
10810,03:00:09
10811,03:00:10
10812,03:00:11
10813,03:00:12
10814,03:00:13
10815,03:00:14
10816,03:00:15
10817,03:00:16
10818,03:00:17
10819,03:00:18
10820,03:00:19
10821,03:00:20
10822,03:00:21
10823,03:00:22
10824,03:00:23
10825,03:00:24
10826,03:00:25
10827,03:00:26
10828,03:00:27
10829,03:00:28
10830,03:00:29
10831,03:00:30
10832,03:00:31
10833,03:00:32
10834,03:00:33
10835,03:00:34
10836,03:00:35
10837,03:00:36
10838,03:00:37
10839,03:00:38
10840,03:00:39
10841,03:00:40
10842,03:00:41
10843,03:00:42
10844,03:00:43
10845,03:00:44
10846,03:00:45
10847,03:00:46
10848,03:00:47
10849,03:00:48
10850,03:00:49
10851,03:00:50
10852,03:00:51
10853,03:00:52
10854,03:00:53
10855,03:00:54
10856,03:00:55
10857,03:00:56
10858,03:00:57
10859,03:00:58
10860,03:00:59
10861,03:01:00
10862,03:01:01
10863,03:01:02
10864,03:01:03
10865,03:01:04
10866,03:01:05
10867,03:01:06
10868,03:01:07
10869,03:01:08
10870,03:01:09
10871,03:01:10
10872,03:01:11
10873,03:01:12
10874,03:01:13
10875,03:01:14
10876,03:01:15
10877,03:01:16
10878,03:01:17
10879,03:01:18
10880,03:01:19
10881,03:01:20
10882,03:01:21
10883,03:01:22
10884,03:01:23
10885,03:01:24
10886,03:01:25
10887,03:01:26
10888,03:01:27
10889,03:01:28
10890,03:01:29
10891,03:01:30
10892,03:01:31
10893,03:01:32
10894,03:01:33
10895,03:01:34
10896,03:01:35
10897,03:01:36
10898,03:01:37
10899,03:01:38
10900,03:01:39
10901,03:01:40
10902,03:01:41
10903,03:01:42
10904,03:01:43
10905,03:01:44
10906,03:01:45
10907,03:01:46
10908,03:01:47
10909,03:01:48
10910,03:01:49
10911,03:01:50
10912,03:01:51
10913,03:01:52
10914,03:01:53
10915,03:01:54
10916,03:01:55
10917,03:01:56
10918,03:01:57
10919,03:01:58
10920,03:01:59
10921,03:02:00
10922,03:02:01
10923,03:02:02
10924,03:02:03
10925,03:02:04
10926,03:02:05
10927,03:02:06
10928,03:02:07
10929,03:02:08
10930,03:02:09
10931,03:02:10
10932,03:02:11
10933,03:02:12
10934,03:02:13
10935,03:02:14
10936,03:02:15
10937,03:02:16
10938,03:02:17
10939,03:02:18
10940,03:02:19
10941,03:02:20
10942,03:02:21
10943,03:02:22
10944,03:02:23
10945,03:02:24
10946,03:02:25
10947,03:02:26
10948,03:02:27
10949,03:02:28
10950,03:02:29
10951,03:02:30
10952,03:02:31
10953,03:02:32
10954,03:02:33
10955,03:02:34
10956,03:02:35
10957,03:02:36
10958,03:02:37
10959,03:02:38
10960,03:02:39
10961,03:02:40
10962,03:02:41
10963,03:02:42
10964,03:02:43
10965,03:02:44
10966,03:02:45
10967,03:02:46
10968,03:02:47
10969,03:02:48
10970,03:02:49
10971,03:02:50
10972,03:02:51
10973,03:02:52
10974,03:02:53
10975,03:02:54
10976,03:02:55
10977,03:02:56
10978,03:02:57
10979,03:02:58
10980,03:02:59
10981,03:03:00
10982,03:03:01
10983,03:03:02
10984,03:03:03
10985,03:03:04
10986,03:03:05
10987,03:03:06
10988,03:03:07
10989,03:03:08
10990,03:03:09
10991,03:03:10
10992,03:03:11
10993,03:03:12
10994,03:03:13
10995,03:03:14
10996,03:03:15
10997,03:03:16
10998,03:03:17
10999,03:03:18
11000,03:03:19
11001,03:03:20
11002,03:03:21
11003,03:03:22
11004,03:03:23
11005,03:03:24
11006,03:03:25
11007,03:03:26
11008,03:03:27
11009,03:03:28
11010,03:03:29
11011,03:03:30
11012,03:03:31
11013,03:03:32
11014,03:03:33
11015,03:03:34
11016,03:03:35
11017,03:03:36
11018,03:03:37
11019,03:03:38
11020,03:03:39
11021,03:03:40
11022,03:03:41
11023,03:03:42
11024,03:03:43
11025,03:03:44
11026,03:03:45
11027,03:03:46
11028,03:03:47
11029,03:03:48
11030,03:03:49
11031,03:03:50
11032,03:03:51
11033,03:03:52
11034,03:03:53
11035,03:03:54
11036,03:03:55
11037,03:03:56
11038,03:03:57
11039,03:03:58
11040,03:03:59
11041,03:04:00
11042,03:04:01
11043,03:04:02
11044,03:04:03
11045,03:04:04
11046,03:04:05
11047,03:04:06
11048,03:04:07
11049,03:04:08
11050,03:04:09
11051,03:04:10
11052,03:04:11
11053,03:04:12
11054,03:04:13
11055,03:04:14
11056,03:04:15
11057,03:04:16
11058,03:04:17
11059,03:04:18
11060,03:04:19
11061,03:04:20
11062,03:04:21
11063,03:04:22
11064,03:04:23
11065,03:04:24
11066,03:04:25
11067,03:04:26
11068,03:04:27
11069,03:04:28
11070,03:04:29
11071,03:04:30
11072,03:04:31
11073,03:04:32
11074,03:04:33
11075,03:04:34
11076,03:04:35
11077,03:04:36
11078,03:04:37
11079,03:04:38
11080,03:04:39
11081,03:04:40
11082,03:04:41
11083,03:04:42
11084,03:04:43
11085,03:04:44
11086,03:04:45
11087,03:04:46
11088,03:04:47
11089,03:04:48
11090,03:04:49
11091,03:04:50
11092,03:04:51
11093,03:04:52
11094,03:04:53
11095,03:04:54
11096,03:04:55
11097,03:04:56
11098,03:04:57
11099,03:04:58
11100,03:04:59
11101,03:05:00
11102,03:05:01
11103,03:05:02
11104,03:05:03
11105,03:05:04
11106,03:05:05
11107,03:05:06
11108,03:05:07
11109,03:05:08
11110,03:05:09
11111,03:05:10
11112,03:05:11
11113,03:05:12
11114,03:05:13
11115,03:05:14
11116,03:05:15
11117,03:05:16
11118,03:05:17
11119,03:05:18
11120,03:05:19
11121,03:05:20
11122,03:05:21
11123,03:05:22
11124,03:05:23
11125,03:05:24
11126,03:05:25
11127,03:05:26
11128,03:05:27
11129,03:05:28
11130,03:05:29
11131,03:05:30
11132,03:05:31
11133,03:05:32
11134,03:05:33
11135,03:05:34
11136,03:05:35
11137,03:05:36
11138,03:05:37
11139,03:05:38
11140,03:05:39
11141,03:05:40
11142,03:05:41
11143,03:05:42
11144,03:05:43
11145,03:05:44
11146,03:05:45
11147,03:05:46
11148,03:05:47
11149,03:05:48
11150,03:05:49
11151,03:05:50
11152,03:05:51
11153,03:05:52
11154,03:05:53
11155,03:05:54
11156,03:05:55
11157,03:05:56
11158,03:05:57
11159,03:05:58
11160,03:05:59
11161,03:06:00
11162,03:06:01
11163,03:06:02
11164,03:06:03
11165,03:06:04
11166,03:06:05
11167,03:06:06
11168,03:06:07
11169,03:06:08
11170,03:06:09
11171,03:06:10
11172,03:06:11
11173,03:06:12
11174,03:06:13
11175,03:06:14
11176,03:06:15
11177,03:06:16
11178,03:06:17
11179,03:06:18
11180,03:06:19
11181,03:06:20
11182,03:06:21
11183,03:06:22
11184,03:06:23
11185,03:06:24
11186,03:06:25
11187,03:06:26
11188,03:06:27
11189,03:06:28
11190,03:06:29
11191,03:06:30
11192,03:06:31
11193,03:06:32
11194,03:06:33
11195,03:06:34
11196,03:06:35
11197,03:06:36
11198,03:06:37
11199,03:06:38
11200,03:06:39
11201,03:06:40
11202,03:06:41
11203,03:06:42
11204,03:06:43
11205,03:06:44
11206,03:06:45
11207,03:06:46
11208,03:06:47
11209,03:06:48
11210,03:06:49
11211,03:06:50
11212,03:06:51
11213,03:06:52
11214,03:06:53
11215,03:06:54
11216,03:06:55
11217,03:06:56
11218,03:06:57
11219,03:06:58
11220,03:06:59
11221,03:07:00
11222,03:07:01
11223,03:07:02
11224,03:07:03
11225,03:07:04
11226,03:07:05
11227,03:07:06
11228,03:07:07
11229,03:07:08
11230,03:07:09
11231,03:07:10
11232,03:07:11
11233,03:07:12
11234,03:07:13
11235,03:07:14
11236,03:07:15
11237,03:07:16
11238,03:07:17
11239,03:07:18
11240,03:07:19
11241,03:07:20
11242,03:07:21
11243,03:07:22
11244,03:07:23
11245,03:07:24
11246,03:07:25
11247,03:07:26
11248,03:07:27
11249,03:07:28
11250,03:07:29
11251,03:07:30
11252,03:07:31
11253,03:07:32
11254,03:07:33
11255,03:07:34
11256,03:07:35
11257,03:07:36
11258,03:07:37
11259,03:07:38
11260,03:07:39
11261,03:07:40
11262,03:07:41
11263,03:07:42
11264,03:07:43
11265,03:07:44
11266,03:07:45
11267,03:07:46
11268,03:07:47
11269,03:07:48
11270,03:07:49
11271,03:07:50
11272,03:07:51
11273,03:07:52
11274,03:07:53
11275,03:07:54
11276,03:07:55
11277,03:07:56
11278,03:07:57
11279,03:07:58
11280,03:07:59
11281,03:08:00
11282,03:08:01
11283,03:08:02
11284,03:08:03
11285,03:08:04
11286,03:08:05
11287,03:08:06
11288,03:08:07
11289,03:08:08
11290,03:08:09
11291,03:08:10
11292,03:08:11
11293,03:08:12
11294,03:08:13
11295,03:08:14
11296,03:08:15
11297,03:08:16
11298,03:08:17
11299,03:08:18
11300,03:08:19
11301,03:08:20
11302,03:08:21
11303,03:08:22
11304,03:08:23
11305,03:08:24
11306,03:08:25
11307,03:08:26
11308,03:08:27
11309,03:08:28
11310,03:08:29
11311,03:08:30
11312,03:08:31
11313,03:08:32
11314,03:08:33
11315,03:08:34
11316,03:08:35
11317,03:08:36
11318,03:08:37
11319,03:08:38
11320,03:08:39
11321,03:08:40
11322,03:08:41
11323,03:08:42
11324,03:08:43
11325,03:08:44
11326,03:08:45
11327,03:08:46
11328,03:08:47
11329,03:08:48
11330,03:08:49
11331,03:08:50
11332,03:08:51
11333,03:08:52
11334,03:08:53
11335,03:08:54
11336,03:08:55
11337,03:08:56
11338,03:08:57
11339,03:08:58
11340,03:08:59
11341,03:09:00
11342,03:09:01
11343,03:09:02
11344,03:09:03
11345,03:09:04
11346,03:09:05
11347,03:09:06
11348,03:09:07
11349,03:09:08
11350,03:09:09
11351,03:09:10
11352,03:09:11
11353,03:09:12
11354,03:09:13
11355,03:09:14
11356,03:09:15
11357,03:09:16
11358,03:09:17
11359,03:09:18
11360,03:09:19
11361,03:09:20
11362,03:09:21
11363,03:09:22
11364,03:09:23
11365,03:09:24
11366,03:09:25
11367,03:09:26
11368,03:09:27
11369,03:09:28
11370,03:09:29
11371,03:09:30
11372,03:09:31
11373,03:09:32
11374,03:09:33
11375,03:09:34
11376,03:09:35
11377,03:09:36
11378,03:09:37
11379,03:09:38
11380,03:09:39
11381,03:09:40
11382,03:09:41
11383,03:09:42
11384,03:09:43
11385,03:09:44
11386,03:09:45
11387,03:09:46
11388,03:09:47
11389,03:09:48
11390,03:09:49
11391,03:09:50
11392,03:09:51
11393,03:09:52
11394,03:09:53
11395,03:09:54
11396,03:09:55
11397,03:09:56
11398,03:09:57
11399,03:09:58
11400,03:09:59
11401,03:10:00
11402,03:10:01
11403,03:10:02
11404,03:10:03
11405,03:10:04
11406,03:10:05
11407,03:10:06
11408,03:10:07
11409,03:10:08
11410,03:10:09
11411,03:10:10
11412,03:10:11
11413,03:10:12
11414,03:10:13
11415,03:10:14
11416,03:10:15
11417,03:10:16
11418,03:10:17
11419,03:10:18
11420,03:10:19
11421,03:10:20
11422,03:10:21
11423,03:10:22
11424,03:10:23
11425,03:10:24
11426,03:10:25
11427,03:10:26
11428,03:10:27
11429,03:10:28
11430,03:10:29
11431,03:10:30
11432,03:10:31
11433,03:10:32
11434,03:10:33
11435,03:10:34
11436,03:10:35
11437,03:10:36
11438,03:10:37
11439,03:10:38
11440,03:10:39
11441,03:10:40
11442,03:10:41
11443,03:10:42
11444,03:10:43
11445,03:10:44
11446,03:10:45
11447,03:10:46
11448,03:10:47
11449,03:10:48
11450,03:10:49
11451,03:10:50
11452,03:10:51
11453,03:10:52
11454,03:10:53
11455,03:10:54
11456,03:10:55
11457,03:10:56
11458,03:10:57
11459,03:10:58
11460,03:10:59
11461,03:11:00
11462,03:11:01
11463,03:11:02
11464,03:11:03
11465,03:11:04
11466,03:11:05
11467,03:11:06
11468,03:11:07
11469,03:11:08
11470,03:11:09
11471,03:11:10
11472,03:11:11
11473,03:11:12
11474,03:11:13
11475,03:11:14
11476,03:11:15
11477,03:11:16
11478,03:11:17
11479,03:11:18
11480,03:11:19
11481,03:11:20
11482,03:11:21
11483,03:11:22
11484,03:11:23
11485,03:11:24
11486,03:11:25
11487,03:11:26
11488,03:11:27
11489,03:11:28
11490,03:11:29
11491,03:11:30
11492,03:11:31
11493,03:11:32
11494,03:11:33
11495,03:11:34
11496,03:11:35
11497,03:11:36
11498,03:11:37
11499,03:11:38
11500,03:11:39
11501,03:11:40
11502,03:11:41
11503,03:11:42
11504,03:11:43
11505,03:11:44
11506,03:11:45
11507,03:11:46
11508,03:11:47
11509,03:11:48
11510,03:11:49
11511,03:11:50
11512,03:11:51
11513,03:11:52
11514,03:11:53
11515,03:11:54
11516,03:11:55
11517,03:11:56
11518,03:11:57
11519,03:11:58
11520,03:11:59
11521,03:12:00
11522,03:12:01
11523,03:12:02
11524,03:12:03
11525,03:12:04
11526,03:12:05
11527,03:12:06
11528,03:12:07
11529,03:12:08
11530,03:12:09
11531,03:12:10
11532,03:12:11
11533,03:12:12
11534,03:12:13
11535,03:12:14
11536,03:12:15
11537,03:12:16
11538,03:12:17
11539,03:12:18
11540,03:12:19
11541,03:12:20
11542,03:12:21
11543,03:12:22
11544,03:12:23
11545,03:12:24
11546,03:12:25
11547,03:12:26
11548,03:12:27
11549,03:12:28
11550,03:12:29
11551,03:12:30
11552,03:12:31
11553,03:12:32
11554,03:12:33
11555,03:12:34
11556,03:12:35
11557,03:12:36
11558,03:12:37
11559,03:12:38
11560,03:12:39
11561,03:12:40
11562,03:12:41
11563,03:12:42
11564,03:12:43
11565,03:12:44
11566,03:12:45
11567,03:12:46
11568,03:12:47
11569,03:12:48
11570,03:12:49
11571,03:12:50
11572,03:12:51
11573,03:12:52
11574,03:12:53
11575,03:12:54
11576,03:12:55
11577,03:12:56
11578,03:12:57
11579,03:12:58
11580,03:12:59
11581,03:13:00
11582,03:13:01
11583,03:13:02
11584,03:13:03
11585,03:13:04
11586,03:13:05
11587,03:13:06
11588,03:13:07
11589,03:13:08
11590,03:13:09
11591,03:13:10
11592,03:13:11
11593,03:13:12
11594,03:13:13
11595,03:13:14
11596,03:13:15
11597,03:13:16
11598,03:13:17
11599,03:13:18
11600,03:13:19
11601,03:13:20
11602,03:13:21
11603,03:13:22
11604,03:13:23
11605,03:13:24
11606,03:13:25
11607,03:13:26
11608,03:13:27
11609,03:13:28
11610,03:13:29
11611,03:13:30
11612,03:13:31
11613,03:13:32
11614,03:13:33
11615,03:13:34
11616,03:13:35
11617,03:13:36
11618,03:13:37
11619,03:13:38
11620,03:13:39
11621,03:13:40
11622,03:13:41
11623,03:13:42
11624,03:13:43
11625,03:13:44
11626,03:13:45
11627,03:13:46
11628,03:13:47
11629,03:13:48
11630,03:13:49
11631,03:13:50
11632,03:13:51
11633,03:13:52
11634,03:13:53
11635,03:13:54
11636,03:13:55
11637,03:13:56
11638,03:13:57
11639,03:13:58
11640,03:13:59
11641,03:14:00
11642,03:14:01
11643,03:14:02
11644,03:14:03
11645,03:14:04
11646,03:14:05
11647,03:14:06
11648,03:14:07
11649,03:14:08
11650,03:14:09
11651,03:14:10
11652,03:14:11
11653,03:14:12
11654,03:14:13
11655,03:14:14
11656,03:14:15
11657,03:14:16
11658,03:14:17
11659,03:14:18
11660,03:14:19
11661,03:14:20
11662,03:14:21
11663,03:14:22
11664,03:14:23
11665,03:14:24
11666,03:14:25
11667,03:14:26
11668,03:14:27
11669,03:14:28
11670,03:14:29
11671,03:14:30
11672,03:14:31
11673,03:14:32
11674,03:14:33
11675,03:14:34
11676,03:14:35
11677,03:14:36
11678,03:14:37
11679,03:14:38
11680,03:14:39
11681,03:14:40
11682,03:14:41
11683,03:14:42
11684,03:14:43
11685,03:14:44
11686,03:14:45
11687,03:14:46
11688,03:14:47
11689,03:14:48
11690,03:14:49
11691,03:14:50
11692,03:14:51
11693,03:14:52
11694,03:14:53
11695,03:14:54
11696,03:14:55
11697,03:14:56
11698,03:14:57
11699,03:14:58
11700,03:14:59
11701,03:15:00
11702,03:15:01
11703,03:15:02
11704,03:15:03
11705,03:15:04
11706,03:15:05
11707,03:15:06
11708,03:15:07
11709,03:15:08
11710,03:15:09
11711,03:15:10
11712,03:15:11
11713,03:15:12
11714,03:15:13
11715,03:15:14
11716,03:15:15
11717,03:15:16
11718,03:15:17
11719,03:15:18
11720,03:15:19
11721,03:15:20
11722,03:15:21
11723,03:15:22
11724,03:15:23
11725,03:15:24
11726,03:15:25
11727,03:15:26
11728,03:15:27
11729,03:15:28
